CA	19.645758754863824
CB	44.581031746031755
CE	21.52317460317461
CF	75.30499999999999
CI	25.673554687500022
CL	70.23189723320156
CM	51.39388888888889
CN	102.89884615384618
CO	6.294841269841255
CP	40.27940944881891
CR	22.85753906250001
CS	42.61091269841272
CT	1.9655158730158724
CV	18.629481132075473
CW	31.24339920948614
CX	9.963754940711468
CY	8.496784313725483
CAB	11.746547619047623
CAE	6.952777777777782
CAF	31.846230158730148
CAG	19.259094488188968
CAH	32.585333333333324
CAJ	34.22339920948615
CAL	12.841614173228347
CAM	30.704523809523824
CAP	5.55242063492063
CAS	10.944563492063489
CAT	42.22194552529181
CBB	2.7912992125984255
CBC	3.783690476190477
CBD	43.88142292490116
CBE	33.20142857142858
CBG	8.532857142857141
CBI	13.439365079365075
CBK	5.9247035573122515
CBL	6.71626984126984
CBM	4.627755905511811
CBR	3.4740476190476186
CBS	8.829325396825393
CBT	17.358690476190475
CBU	17.644880952380948
CBY	39.39916666666669
CBZ	7.265335968379443
CCC	14.33238095238096
CCE	17.039486166007904
CCH	19.920238095238094
CCI	26.3779365079365
CCJ	24.3988888888889
CCK	23.813611111111104
CCL	27.081304347826105
CCM	8.762857142857142
CCO	5.932539682539681
CCS	21.886587301587298
CCT	23.20960317460319
CCU	33.02507936507938
CCW	23.10126984126981
CCZ	27.073122529644255
CDE	11.035119047619052
CDI	12.115277777777775
CDR	5.142777777777777
CEA	24.362063492063484
CEC	28.105928853754968
CEE	24.324563492063497
CEG	27.786126482213437
CEL	26.34218253968256
CEO	126.03797619047631
CFI	4.789801587301588
CFL	28.068015873015884
CFN	22.81369565217391
CFR	47.301377952755914
CFT	97.3834523809524
CFX	9.695238095238102
CGA	8.809841269841268
CGI	8.588932806324111
CGO	11.671309523809523
CGV	17.8604743083004
CGX	20.588531746031745
CHA	44.96297619047624
CHB	0.4364426877470355
CHD	54.775059288537534
CHE	42.14055555555556
CHG	44.975992063492065
CHH	28.557222222222197
CHI	10.406349206349212
CHK	21.643675889328076
CHL	47.975019762845854
CHN	21.152896825396834
CHP	1.977420634920636
CHS	9.60150197628459
CHT	17.749920634920638
CHU	12.551383399209483
CHW	6.78936507936508
CHY	10.109880952380951
CIA	6.901507936507937
CIB	31.212341269841243
CIE	13.557272727272727
CIF	2.0846825396825395
CIG	15.170592885375498
CII	12.861587301587303
CIM	3.5448809523809555
CIR	25.165238095238088
CIT	27.928666666666665
CIU	99.4921428571429
CIX	6.42674603174603
CJA	40.23456349206346
CJB	40.89464285714284
CJR	13.817301587301582
CJS	72.33077586206896
CJT	73.11267241379312
CKH	73.29189723320167
CKP	13.348055555555561
CKR	8.845849802371543
CLB	88.92561264822142
CLC	30.37679841897232
CLD	14.008214285714288
CLF	28.53952569169962
CLH	53.77003937007873
CLI	26.604666666666652
CLP	8.37134387351779
CLR	30.562500000000018
CLS	6.806640316205535
CLW	29.75694444444443
CLX	55.82434782608698
CMA	23.151269841269833
CMC	15.208769841269842
CME	268.7708333333333
CMG	77.66999999999999
CMI	36.81877952755907
CMK	7.453134920634924
CML	15.264642857142855
CMM	3.442579365079364
CMN	15.224920634920627
CMO	12.561190476190477
CMP	57.3642687747036
CMS	12.74482352941177
CMU	3.8274603174603166
CMZ	0.968214285714286
CNA	17.022142857142867
CNC	18.73557312252965
CNH	16.26369047619047
CNI	44.0859523809524
CNK	10.32174603174603
CNL	23.25603174603174
CNO	3.1945238095238087
CNP	11.900952380952374
CNQ	54.01218253968259
CNS	16.31908730158731
CNW	31.082490118577077
CNX	37.35845849802372
COF	27.037154150197622
COG	32.83543650793651
COH	25.951976284584966
COL	43.21507936507936
COO	27.24924603174601
COP	45.437244094488186
COT	5.046850393700785
COV	38.4284126984127
COY	5.3863095238095235
CPA	38.379484126984124
CPB	30.190671936758886
CPC	7.23473684210526
CPE	1.82936507936508
CPF	4.078214285714285
CPK	30.496230158730135
CPL	49.6056746031746
CPN	10.135277777777782
CPO	26.396388888888875
CPP	18.1129365079365
CPT	31.119444444444444
CPV	17.35734126984128
CPX	7.831865079365078
CPY	11.808373015873014
CQB	12.55316205533597
CRA	7.193968253968254
CRE	6.793730158730159
CRH	24.760992063492058
CRI	22.51484126984128
CRK	37.74575396825397
CRL	31.098293650793654
CRM	45.47411067193676
CRN	18.79559523809525
CRP	22.008412698412698
CRR	43.06178571428571
CRS	20.33630952380951
CRT	27.017380952380933
CRY	6.3343253968254
CSA	5.330238095238095
CSC	44.95003968253968
CSE	3.5607936507936486
CSH	24.955277777777773
CSJ	102.49281746031747
CSL	26.91757936507937
CSP	8.533968253968256
CSQ	7.380513833992101
CSR	6.224325396825396
CSS	18.98964285714285
CSU	4.27174603174603
CSV	3.1789682539682547
CSX	36.9736220472441
CTB	11.575357142857145
CTL	30.64861111111112
CTS	6.975573122529646
CTV	22.638015873015856
CUB	34.066825396825394
CUK	27.931264822134366
CUZ	8.41920948616601
CVA	16.885634920634914
CVB	9.590515873015867
CVC	19.847098039215673
CVD	46.6092885375494
CVE	24.505625
CVG	9.505595238095236
CVH	18.365753968253983
CVI	7.8136507936507895
CVO	5.220595238095239
CVS	31.43769841269841
CVX	69.88417968749997
CWF	3.288015873015871
CWT	38.380436507936516
CWZ	17.654761904761912
CXE	4.1826984126984135
CXG	27.625952380952384
CXH	8.203214285714289
CXO	31.442142857142844
CXS	13.936216216216216
CXW	18.256666666666675
CYD	8.380476190476186
CYE	5.0579365079365095
CYH	25.93849206349206
CYN	37.29552941176473
CYS	13.327482014388487
CYT	24.977063492063476
CZZ	5.708452380952381
CACI	43.538968253968264
CASC	23.540158730158744
CATO	18.199325396825394
CLNY	19.61159420289855
